Date,Close
"Sep 23, 2015",7845.95
"Sep 22, 2015",7812.00
"Sep 21, 2015",7977.10
"Sep 18, 2015",7981.90
"Sep 16, 2015",7899.15
"Sep 15, 2015",7829.10
"Sep 14, 2015",7872.25
"Sep 11, 2015",7789.30
"Sep 10, 2015",7788.10
"Sep 09, 2015",7818.60
"Sep 08, 2015",7688.25
"Sep 07, 2015",7558.80
"Sep 04, 2015",7655.05
"Sep 03, 2015",7823.00
"Sep 02, 2015",7717.00
"Sep 01, 2015",7785.85
"Aug 31, 2015",7971.30
"Aug 28, 2015",8001.95
"Aug 27, 2015",7948.95
"Aug 26, 2015",7791.85
"Aug 25, 2015",7880.70
"Aug 24, 2015",7809.00
"Aug 21, 2015",8299.95
"Aug 20, 2015",8372.75
"Aug 19, 2015",8495.15
"Aug 18, 2015",8466.55
"Aug 17, 2015",8477.30
"Aug 14, 2015",8518.55
"Aug 13, 2015",8355.85
"Aug 12, 2015",8349.45
"Aug 11, 2015",8462.35
"Aug 10, 2015",8525.60
"Aug 07, 2015",8564.60
"Aug 06, 2015",8588.65
"Aug 05, 2015",8567.95
"Aug 04, 2015",8516.90
"Aug 03, 2015",8543.05
"Jul 31, 2015",8532.85
"Jul 30, 2015",8421.80
"Jul 29, 2015",8375.05
"Jul 28, 2015",8337.00
"Jul 27, 2015",8361.00
"Jul 24, 2015",8521.55
"Jul 23, 2015",8589.80
"Jul 22, 2015",8633.50
"Jul 21, 2015",8529.45
"Jul 20, 2015",8603.45
"Jul 17, 2015",8609.85
"Jul 16, 2015",8608.05
"Jul 15, 2015",8523.80
"Jul 14, 2015",8454.10
"Jul 13, 2015",8459.65
"Jul 10, 2015",8360.55
"Jul 09, 2015",8328.55
"Jul 08, 2015",8363.05
"Jul 07, 2015",8510.80
"Jul 06, 2015",8522.15
"Jul 03, 2015",8484.90
"Jul 02, 2015",8444.90
"Jul 01, 2015",8453.05
"Jun 30, 2015",8368.50
"Jun 29, 2015",8318.40
"Jun 26, 2015",8381.10
"Jun 25, 2015",8398.00
"Jun 24, 2015",8360.85
"Jun 23, 2015",8381.55
"Jun 22, 2015",8353.10
"Jun 19, 2015",8224.95
"Jun 18, 2015",8174.60
"Jun 17, 2015",8091.55
"Jun 16, 2015",8047.30
"Jun 15, 2015",8013.90
"Jun 12, 2015",7982.90
"Jun 11, 2015",7965.35
"Jun 10, 2015",8124.45
"Jun 09, 2015",8022.40
"Jun 08, 2015",8044.15
"Jun 05, 2015",8114.70
"Jun 04, 2015",8130.65
"Jun 03, 2015",8135.10
"Jun 02, 2015",8236.45
"Jun 01, 2015",8433.40
"May 29, 2015",8433.65
"May 28, 2015",8319.00
"May 27, 2015",8334.60
"May 26, 2015",8339.35
"May 25, 2015",8370.25
"May 22, 2015",8458.95
"May 21, 2015",8421.00
"May 20, 2015",8423.25
"May 19, 2015",8365.65
"May 18, 2015",8373.65
"May 15, 2015",8262.35
"May 14, 2015",8224.20
"May 13, 2015",8235.45
"May 12, 2015",8126.95
"May 11, 2015",8325.25
"May 08, 2015",8191.50
"May 07, 2015",8057.30
"May 06, 2015",8097.00
"May 05, 2015",8324.80
"May 04, 2015",8331.95
"Apr 30, 2015",8181.50
"Apr 29, 2015",8239.75
"Apr 28, 2015",8285.60
"Apr 27, 2015",8213.80
"Apr 24, 2015",8305.25
"Apr 23, 2015",8398.30
"Apr 22, 2015",8429.70
"Apr 21, 2015",8377.75
"Apr 20, 2015",8448.10
"Apr 17, 2015",8606.00
"Apr 16, 2015",8706.70
"Apr 15, 2015",
"Apr 13, 2015",8834.00
"Apr 10, 2015",8780.35
"Apr 09, 2015",8778.30
"Apr 08, 2015",8714.40
"Apr 07, 2015",8660.30
"Apr 06, 2015",8659.90
"Apr 01, 2015",8586.25
"Mar 31, 2015",8491.00
"Mar 30, 2015",8492.30
"Mar 27, 2015",8341.40
"Mar 26, 2015",8342.15
"Mar 25, 2015",8530.80
"Mar 24, 2015",8542.95
"Mar 23, 2015",8550.90
"Mar 20, 2015",8570.90
"Mar 19, 2015",8634.65
"Mar 18, 2015",8685.90
"Mar 17, 2015",8723.30
"Mar 16, 2015",8633.15
"Mar 13, 2015",8647.75
"Mar 12, 2015",8776.00
"Mar 11, 2015",8699.95
"Mar 10, 2015",8712.05
"Mar 09, 2015",8756.75
"Mar 05, 2015",8937.75
"Mar 04, 2015",8922.65
"Mar 03, 2015",8996.25
"Mar 02, 2015",8956.75
"Feb 28, 2015",
"Feb 27, 2015",8844.60
"Feb 26, 2015",8683.85
"Feb 25, 2015",8767.25
"Feb 24, 2015",8762.10
"Feb 23, 2015",8754.95
"Feb 20, 2015",8833.60
"Feb 19, 2015",8895.30
"Feb 18, 2015",8869.10
"Feb 16, 2015",8809.35
"Feb 13, 2015",8805.50
"Feb 12, 2015",8711.55
"Feb 11, 2015",8627.40
"Feb 10, 2015",8565.55
"Feb 09, 2015",8526.35
"Feb 06, 2015",8661.05
"Feb 05, 2015",8711.70
"Feb 04, 2015",8723.70
"Feb 03, 2015",8756.55
"Feb 02, 2015",8797.40
"Jan 30, 2015",8808.90
"Jan 29, 2015",8952.35
"Jan 28, 2015",8914.30
"Jan 27, 2015",8910.50
"Jan 23, 2015",8835.60
"Jan 22, 2015",8761.40
"Jan 21, 2015",8729.50
"Jan 20, 2015",8695.60
"Jan 19, 2015",8550.70
"Jan 16, 2015",8513.80
"Jan 15, 2015",8494.15
"Jan 14, 2015",8277.55
"Jan 13, 2015",8299.40
"Jan 12, 2015",8323.00
"Jan 09, 2015",8284.50
"Jan 08, 2015",8234.60
"Jan 07, 2015",8102.10
"Jan 06, 2015",8127.35
"Jan 05, 2015",8378.40
"Jan 02, 2015",8395.45
"Jan 01, 2015",
"Dec 31, 2014",8282.70
"Dec 30, 2014",8248.25
"Dec 29, 2014",8246.30
"Dec 26, 2014",8200.70
"Dec 24, 2014",8174.10
"Dec 23, 2014",8267.00
"Dec 22, 2014",8324.00
"Dec 19, 2014",8225.20
"Dec 18, 2014",8159.30
"Dec 17, 2014",8029.80
"Dec 16, 2014",8067.60
"Dec 15, 2014",8219.60
"Dec 12, 2014",8224.10
"Dec 11, 2014",8292.90
"Dec 10, 2014",8355.65
"Dec 09, 2014",8340.70
"Dec 08, 2014",8438.25
"Dec 05, 2014",8538.30
"Dec 04, 2014",8564.40
"Dec 03, 2014",8537.65
"Dec 02, 2014",8524.70
"Dec 01, 2014",8555.90
"Nov 28, 2014",8588.25
"Nov 27, 2014",8494.20
"Nov 26, 2014",8475.75
"Nov 25, 2014",8463.10
"Nov 24, 2014",8530.15
"Nov 21, 2014",8477.35
"Nov 20, 2014",8401.90
"Nov 19, 2014",8382.30
"Nov 18, 2014",8425.90
"Nov 17, 2014",8430.75
"Nov 14, 2014",8389.90
"Nov 13, 2014",8357.85
"Nov 12, 2014",8383.30
"Nov 11, 2014",8362.65
"Nov 10, 2014",8344.25
"Nov 07, 2014",8337.00
"Nov 05, 2014",8338.30
"Nov 03, 2014",8324.15
"Oct 31, 2014",8322.20
"Oct 30, 2014",8169.20
"Oct 29, 2014",8090.45
"Oct 28, 2014",8027.60
"Oct 27, 2014",7991.70
"Oct 22, 2014",7995.90
"Oct 21, 2014",7927.75
"Oct 20, 2014",7879.40
"Oct 17, 2014",7779.70
"Oct 16, 2014",7748.20
"Oct 15, 2014",
"Oct 14, 2014",7864.00
"Oct 13, 2014",7884.25
"Oct 10, 2014",7859.95
"Oct 09, 2014",7960.55
"Oct 08, 2014",7842.70
"Oct 07, 2014",7852.40
"Oct 01, 2014",7945.55
"Sep 30, 2014",7964.80
"Sep 29, 2014",7958.90
"Sep 26, 2014",7968.85
"Sep 25, 2014",7911.85
"Sep 24, 2014",8002.40
"Sep 23, 2014",8017.55
"Sep 22, 2014",8146.30
"Sep 19, 2014",8121.45
"Sep 18, 2014",8114.75
"Sep 17, 2014",7975.50
"Sep 16, 2014",7932.90
"Sep 15, 2014",8042.00
"Sep 12, 2014",8105.50
"Sep 11, 2014",8085.70
"Sep 10, 2014",8094.10
"Sep 09, 2014",8152.95
"Sep 08, 2014",8173.90
"Sep 05, 2014",8086.85
"Sep 04, 2014",8095.95
"Sep 03, 2014",8114.60
"Sep 02, 2014",8083.05
"Sep 01, 2014",8027.70
"Aug 28, 2014",7954.35
"Aug 27, 2014",7936.05
"Aug 26, 2014",7904.75
"Aug 25, 2014",7906.30
"Aug 22, 2014",7913.20
"Aug 21, 2014",7891.10
"Aug 20, 2014",7875.30
"Aug 19, 2014",7897.50
"Aug 18, 2014",7874.25
"Aug 14, 2014",7791.70
"Aug 13, 2014",7739.55
"Aug 12, 2014",7727.05
"Aug 11, 2014",7625.95
"Aug 08, 2014",7568.55
"Aug 07, 2014",7649.25
"Aug 06, 2014",7672.05
"Aug 05, 2014",7746.55
"Aug 04, 2014",7683.65
"Aug 01, 2014",7602.60
"Jul 31, 2014",7721.30
"Jul 30, 2014",7791.40
"Jul 28, 2014",7748.70
"Jul 25, 2014",7790.45
"Jul 24, 2014",7830.60
"Jul 23, 2014",7795.75
"Jul 22, 2014",7767.85
"Jul 21, 2014",7684.20
"Jul 18, 2014",7663.90
"Jul 17, 2014",7640.45
"Jul 16, 2014",7624.40
"Jul 15, 2014",7526.65
"Jul 14, 2014",7454.15
"Jul 11, 2014",7459.60
"Jul 10, 2014",7567.75
"Jul 09, 2014",7585.00
"Jul 08, 2014",7623.20
"Jul 07, 2014",7787.15
"Jul 04, 2014",7751.60
"Jul 03, 2014",7714.80
"Jul 02, 2014",7725.15
"Jul 01, 2014",7634.70
"Jun 30, 2014",7611.35
"Jun 27, 2014",7508.80
"Jun 26, 2014",7493.20
"Jun 25, 2014",7569.25
"Jun 24, 2014",7580.20
"Jun 23, 2014",7493.35
"Jun 20, 2014",7511.45
"Jun 19, 2014",7540.70
"Jun 18, 2014",7558.20
"Jun 17, 2014",7631.70
"Jun 16, 2014",7533.55
"Jun 13, 2014",7542.10
"Jun 12, 2014",7649.90
"Jun 11, 2014",7626.85
"Jun 10, 2014",7656.40
"Jun 09, 2014",7654.60
"Jun 06, 2014",7583.40
"Jun 05, 2014",7474.10
"Jun 04, 2014",7402.25
"Jun 03, 2014",7415.85
"Jun 02, 2014",7362.50
"May 30, 2014",7229.95
"May 29, 2014",7235.65
"May 28, 2014",7329.65
"May 27, 2014",7318.00
"May 26, 2014",7359.05
"May 23, 2014",7367.10
"May 22, 2014",7276.40
"May 21, 2014",7252.90
"May 20, 2014",7275.50
"May 19, 2014",7263.55
"May 16, 2014",7203.00
"May 15, 2014",7123.15
"May 14, 2014",7108.75
"May 13, 2014",7108.75
"May 12, 2014",7014.25
"May 09, 2014",6858.80
"May 08, 2014",6659.85
"May 07, 2014",6652.55
"May 06, 2014",6715.30
"May 05, 2014",6699.35
"May 02, 2014",6694.80
"Apr 30, 2014",6696.40
"Apr 29, 2014",6715.25
"Apr 28, 2014",6761.25
"Apr 25, 2014",6782.75
"Apr 24, 2014",
"Apr 23, 2014",6840.80
"Apr 22, 2014",6815.35
"Apr 21, 2014",6817.65
"Apr 17, 2014",6779.40
"Apr 16, 2014",6675.30
"Apr 15, 2014",6733.10
"Apr 11, 2014",6776.30
"Apr 10, 2014",6796.40
"Apr 09, 2014",6796.20
"Apr 07, 2014",6695.05
"Apr 04, 2014",6694.35
"Apr 03, 2014",6736.10
"Apr 02, 2014",6752.55
"Apr 01, 2014",6721.05
"Mar 31, 2014",6704.20
"Mar 28, 2014",6695.90
"Mar 27, 2014",6641.75
"Mar 26, 2014",6601.40
"Mar 25, 2014",6589.75
"Mar 24, 2014",6583.50
"Mar 22, 2014",
"Mar 21, 2014",6493.20
"Mar 20, 2014",6483.10
"Mar 19, 2014",6524.05
"Mar 18, 2014",6516.65
"Mar 14, 2014",6504.20
"Mar 13, 2014",6493.10
"Mar 12, 2014",6516.90
"Mar 11, 2014",6511.90
"Mar 10, 2014",6537.25
"Mar 07, 2014",6526.65
"Mar 06, 2014",6401.15
"Mar 05, 2014",6328.65
"Mar 04, 2014",6297.95
"Mar 03, 2014",6221.45
"Feb 28, 2014",6276.95
"Feb 26, 2014",6238.80
"Feb 25, 2014",6200.05
"Feb 24, 2014",6186.10
"Feb 21, 2014",6155.45
"Feb 20, 2014",6091.45
"Feb 19, 2014",6152.75
"Feb 18, 2014",6127.10
"Feb 17, 2014",
"Feb 14, 2014",6048.35
"Feb 13, 2014",6001.10
"Feb 12, 2014",6084.00
"Feb 11, 2014",6062.70
"Feb 10, 2014",6053.45
"Feb 07, 2014",6063.20
"Feb 06, 2014",6036.30
"Feb 05, 2014",6022.40
"Feb 04, 2014",6000.90
"Feb 03, 2014",6001.80
"Jan 31, 2014",6089.50
"Jan 30, 2014",6073.70
"Jan 29, 2014",6120.25
"Jan 28, 2014",6126.25
"Jan 27, 2014",6135.85
"Jan 24, 2014",6266.75
"Jan 23, 2014",6345.65
"Jan 22, 2014",6338.95
"Jan 21, 2014",6313.80
"Jan 20, 2014",6303.95
"Jan 17, 2014",6261.65
"Jan 16, 2014",6318.90
"Jan 15, 2014",6320.90
"Jan 14, 2014",6241.85
"Jan 13, 2014",6272.75
"Jan 10, 2014",6171.45
"Jan 09, 2014",6168.35
"Jan 08, 2014",6174.60
"Jan 07, 2014",6162.25
"Jan 06, 2014",6191.45
"Jan 03, 2014",6211.15
"Jan 02, 2014",6221.15
"Jan 01, 2014",
"Dec 31, 2013",6304.00
"Dec 30, 2013",6291.10
"Dec 27, 2013",6313.80
"Dec 26, 2013",6278.90
"Dec 24, 2013",6268.40
"Dec 23, 2013",6284.50
"Dec 20, 2013",6274.25
"Dec 19, 2013",6166.65
"Dec 18, 2013",6217.15
"Dec 17, 2013",6139.05
"Dec 16, 2013",6154.70
"Dec 13, 2013",6168.40
"Dec 12, 2013",6237.05
"Dec 11, 2013",6307.90
"Dec 10, 2013",6332.85
"Dec 09, 2013",6363.90
"Dec 06, 2013",6259.90
"Dec 05, 2013",6241.10
"Dec 04, 2013",6160.95
"Dec 03, 2013",6201.85
"Dec 02, 2013",6217.85
"Nov 29, 2013",6176.10
"Nov 28, 2013",6091.85
"Nov 27, 2013",6057.10
"Nov 26, 2013",6059.10
"Nov 25, 2013",6115.35
"Nov 22, 2013",5995.45
"Nov 21, 2013",5999.05
"Nov 20, 2013",6122.90
"Nov 19, 2013",6203.35
"Nov 18, 2013",6189.00
"Nov 14, 2013",6056.15
"Nov 13, 2013",5989.60
"Nov 12, 2013",6018.05
"Nov 11, 2013",6078.80
"Nov 08, 2013",6140.75
"Nov 07, 2013",6187.25
"Nov 06, 2013",6215.15
"Nov 05, 2013",6253.15
"Nov 01, 2013",6307.20
"Oct 31, 2013",6299.15
"Oct 30, 2013",6251.70
"Oct 29, 2013",6220.90
"Oct 28, 2013",6101.10
"Oct 25, 2013",6144.90
"Oct 24, 2013",6164.35
"Oct 23, 2013",6178.35
"Oct 22, 2013",6202.80
"Oct 21, 2013",6204.95
"Oct 18, 2013",6189.35
"Oct 17, 2013",6045.85
"Oct 15, 2013",6089.05
"Oct 14, 2013",6112.70
"Oct 11, 2013",6096.20
"Oct 10, 2013",6020.95
"Oct 09, 2013",6007.45
"Oct 08, 2013",5928.40
"Oct 07, 2013",5906.15
"Oct 04, 2013",5907.30
"Oct 03, 2013",5909.70
"Oct 01, 2013",5780.05
"Sep 30, 2013",5735.30
"Sep 27, 2013",5833.20
"Sep 26, 2013",5882.25
"Sep 25, 2013",5873.85
"Sep 24, 2013",5892.45
"Sep 23, 2013",5889.75
"Sep 20, 2013",6012.10
"Sep 19, 2013",6115.55
"Sep 18, 2013",5899.45
"Sep 17, 2013",5850.20
"Sep 16, 2013",5840.55
"Sep 13, 2013",5850.60
"Sep 12, 2013",5850.70
"Sep 11, 2013",5913.15
"Sep 10, 2013",5896.75
"Sep 06, 2013",5680.40
"Sep 05, 2013",5592.95
"Sep 04, 2013",5448.10
"Sep 03, 2013",5341.45
"Sep 02, 2013",5550.75
"Aug 30, 2013",5471.80
"Aug 29, 2013",5409.05
"Aug 28, 2013",5285.00
"Aug 27, 2013",5287.45
"Aug 26, 2013",5476.50
"Aug 23, 2013",5471.75
"Aug 22, 2013",5408.45
"Aug 21, 2013",5302.55
"Aug 20, 2013",5401.45
"Aug 19, 2013",5414.75
"Aug 16, 2013",5507.85
"Aug 14, 2013",5742.30
"Aug 13, 2013",5699.30
"Aug 12, 2013",5612.40
"Aug 08, 2013",5565.65
"Aug 07, 2013",5519.10
"Aug 06, 2013",5542.25
"Aug 05, 2013",5685.40
"Aug 02, 2013",5677.90
"Aug 01, 2013",5727.85
"Jul 31, 2013",5742.00
"Jul 30, 2013",5755.05
"Jul 29, 2013",5831.65
"Jul 26, 2013",5886.20
"Jul 25, 2013",5907.50
"Jul 24, 2013",5990.50
"Jul 23, 2013",6077.80
"Jul 22, 2013",6031.80
"Jul 19, 2013",6029.20
"Jul 18, 2013",6038.05
"Jul 17, 2013",5973.30
"Jul 16, 2013",5955.25
"Jul 15, 2013",6030.80
"Jul 12, 2013",6009.00
"Jul 11, 2013",5935.10
"Jul 10, 2013",5816.70
"Jul 09, 2013",5859.00
"Jul 08, 2013",5811.55
"Jul 05, 2013",5867.90
"Jul 04, 2013",5836.95
"Jul 03, 2013",5770.90
"Jul 02, 2013",5857.55
"Jul 01, 2013",5898.85
"Jun 28, 2013",5842.20
"Jun 27, 2013",5682.35
"Jun 26, 2013",5588.70
"Jun 25, 2013",5609.10
"Jun 24, 2013",5590.25
"Jun 21, 2013",5667.65
"Jun 20, 2013",5655.90
"Jun 19, 2013",5822.25
"Jun 18, 2013",5813.60
"Jun 17, 2013",5850.05
"Jun 14, 2013",5808.40
"Jun 13, 2013",5699.10
"Jun 12, 2013",5760.20
"Jun 11, 2013",5788.80
"Jun 10, 2013",5878.00
"Jun 07, 2013",5881.00
"Jun 06, 2013",5921.40
"Jun 05, 2013",5923.85
"Jun 04, 2013",5919.45
"Jun 03, 2013",5939.30
"May 31, 2013",5985.95
"May 30, 2013",6124.05
"May 29, 2013",6104.30
"May 28, 2013",6111.25
"May 27, 2013",6083.15
"May 24, 2013",5983.55
"May 23, 2013",5967.05
"May 22, 2013",6094.50
"May 21, 2013",6114.10
"May 20, 2013",6156.90
"May 17, 2013",6187.30
"May 16, 2013",6169.90
"May 15, 2013",6146.75
"May 14, 2013",5995.40
"May 13, 2013",5980.45
"May 10, 2013",6094.75
"May 09, 2013",6050.15
"May 08, 2013",6069.30
"May 07, 2013",6043.55
"May 06, 2013",5971.05
"May 03, 2013",5944.00
"May 02, 2013",5999.35
"Apr 30, 2013",5930.20
"Apr 29, 2013",5904.10
"Apr 26, 2013",5871.45
"Apr 25, 2013",5916.30
"Apr 23, 2013",5836.90
"Apr 22, 2013",5834.40
"Apr 18, 2013",5783.10
"Apr 17, 2013",5688.70
"Apr 16, 2013",5688.95
"Apr 15, 2013",5568.40
"Apr 12, 2013",5528.55
"Apr 11, 2013",5594.00
"Apr 10, 2013",5558.70
"Apr 09, 2013",5495.10
"Apr 08, 2013",5542.95
"Apr 05, 2013",5553.25
"Apr 04, 2013",5574.75
"Apr 03, 2013",5672.90
"Apr 02, 2013",5748.10
"Apr 01, 2013",5704.40
"Mar 28, 2013",5682.55
"Mar 26, 2013",5641.60
"Mar 25, 2013",5633.85
"Mar 22, 2013",5651.35
"Mar 21, 2013",5658.75
"Mar 20, 2013",5694.40
"Mar 19, 2013",5745.95
"Mar 18, 2013",5835.25
"Mar 15, 2013",5872.60
"Mar 14, 2013",5908.95
"Mar 13, 2013",5851.20
"Mar 12, 2013",5914.10
"Mar 11, 2013",5942.35
"Mar 08, 2013",5945.70
"Mar 07, 2013",5863.30
"Mar 06, 2013",5818.60
"Mar 05, 2013",5784.25
"Mar 04, 2013",5698.50
"Mar 01, 2013",5719.70
"Feb 28, 2013",5693.05
"Feb 27, 2013",5796.90
"Feb 26, 2013",5761.35
"Feb 25, 2013",5854.75
"Feb 22, 2013",5850.30
"Feb 21, 2013",5852.25
"Feb 20, 2013",5943.05
"Feb 19, 2013",5939.70
"Feb 18, 2013",5898.20
"Feb 15, 2013",5887.40
"Feb 14, 2013",5896.95
"Feb 13, 2013",5932.95
"Feb 12, 2013",5922.50
"Feb 11, 2013",5897.85
"Feb 08, 2013",5903.50
"Feb 07, 2013",5938.80
"Feb 06, 2013",5959.20
"Feb 05, 2013",5956.90
"Feb 04, 2013",5987.25
"Feb 01, 2013",5998.90
"Jan 31, 2013",6034.75
"Jan 30, 2013",6055.75
"Jan 29, 2013",6049.90
"Jan 28, 2013",6074.80
"Jan 25, 2013",6074.65
"Jan 24, 2013",6019.35
"Jan 23, 2013",6054.30
"Jan 22, 2013",6048.50
"Jan 21, 2013",6082.30
"Jan 18, 2013",6064.40
"Jan 17, 2013",6039.20
"Jan 16, 2013",6001.85
"Jan 15, 2013",6056.60
"Jan 14, 2013",6024.05
"Jan 11, 2013",5951.30
"Jan 10, 2013",5968.65
"Jan 09, 2013",5971.50
"Jan 08, 2013",6001.70
"Jan 07, 2013",5988.40
"Jan 04, 2013",6016.15
"Jan 03, 2013",6009.50
"Jan 02, 2013",5993.25
"Jan 01, 2013",
"Dec 31, 2012",5905.10
"Dec 28, 2012",5908.35
"Dec 27, 2012",5870.10
"Dec 26, 2012",5905.60
"Dec 24, 2012",5855.75
"Dec 21, 2012",5847.70
"Dec 20, 2012",5916.40
"Dec 19, 2012",5929.60
"Dec 18, 2012",5896.80
"Dec 17, 2012",5857.90
"Dec 14, 2012",5879.60
"Dec 13, 2012",5851.50
"Dec 12, 2012",5888.00
"Dec 11, 2012",5898.80
"Dec 10, 2012",5908.90
"Dec 07, 2012",5907.40
"Dec 06, 2012",5930.90
"Dec 05, 2012",5900.50
"Dec 04, 2012",5889.25
"Dec 03, 2012",5870.95
"Nov 30, 2012",5879.85
"Nov 29, 2012",5825.00
"Nov 27, 2012",5727.45
"Nov 26, 2012",5635.90
"Nov 23, 2012",5626.60
"Nov 22, 2012",5627.75
"Nov 21, 2012",5614.80
"Nov 20, 2012",5571.55
"Nov 19, 2012",5571.40
"Nov 16, 2012",5574.05
"Nov 15, 2012",5631.00
"Nov 12, 2012",5683.70
"Nov 11, 2012",
"Nov 09, 2012",5686.25
"Nov 08, 2012",5738.75
"Nov 07, 2012",5760.10
"Nov 06, 2012",5724.40
"Nov 05, 2012",5704.20
"Nov 02, 2012",5697.70
"Nov 01, 2012",5645.05
"Oct 31, 2012",5619.70
"Oct 30, 2012",5597.90
"Oct 29, 2012",5665.60
"Oct 25, 2012",5705.30
"Oct 23, 2012",5691.40
"Oct 22, 2012",5717.15
"Oct 19, 2012",5684.25
"Oct 18, 2012",5718.70
"Oct 17, 2012",5660.25
"Oct 16, 2012",5648.00
"Oct 15, 2012",5687.25
"Oct 12, 2012",5676.05
"Oct 11, 2012",5708.05
"Oct 10, 2012",5652.15
"Oct 09, 2012",5704.60
"Oct 08, 2012",5676.00
"Oct 05, 2012",5746.95
"Oct 04, 2012",5787.60
"Oct 03, 2012",5731.25
"Oct 01, 2012",5718.80
"Sep 28, 2012",5703.30
"Sep 27, 2012",5649.50
"Sep 26, 2012",5663.45
"Sep 25, 2012",5673.90
"Sep 24, 2012",5669.60
"Sep 21, 2012",5691.15
"Sep 20, 2012",5554.25
"Sep 18, 2012",5600.05
"Sep 17, 2012",5610.00
"Sep 14, 2012",5577.65
"Sep 13, 2012",5435.35
"Sep 12, 2012",5431.00
"Sep 11, 2012",5390.00
"Sep 10, 2012",5363.45
"Sep 08, 2012",
"Sep 07, 2012",5342.10
"Sep 06, 2012",5238.40
"Sep 05, 2012",5225.70
"Sep 04, 2012",5274.00
"Sep 03, 2012",5253.75
"Aug 31, 2012",5258.50
"Aug 30, 2012",5315.05
"Aug 29, 2012",5287.80
"Aug 28, 2012",
"Aug 27, 2012",5350.25
"Aug 24, 2012",5386.70
"Aug 23, 2012",5415.35
"Aug 22, 2012",5412.85
"Aug 21, 2012",5421.00
"Aug 17, 2012",5366.30
"Aug 16, 2012",5362.95
"Aug 14, 2012",5380.35
"Aug 13, 2012",5347.90
"Aug 10, 2012",5320.40
"Aug 09, 2012",5322.95
"Aug 08, 2012",5338.00
"Aug 07, 2012",5336.70
"Aug 06, 2012",5282.55
"Aug 03, 2012",5215.70
"Aug 02, 2012",5227.75
"Aug 01, 2012",5240.50
"Jul 31, 2012",5229.00
"Jul 30, 2012",5199.80
"Jul 27, 2012",5099.85
"Jul 26, 2012",5043.00
"Jul 25, 2012",5109.60
"Jul 24, 2012",5128.20
"Jul 23, 2012",5117.95
"Jul 20, 2012",5205.10
"Jul 19, 2012",5242.70
"Jul 18, 2012",5216.30
"Jul 17, 2012",5192.85
"Jul 16, 2012",5197.25
"Jul 13, 2012",5227.25
"Jul 12, 2012",5235.25
"Jul 11, 2012",5306.30
"Jul 10, 2012",5345.35
"Jul 09, 2012",5275.15
"Jul 06, 2012",5316.95
"Jul 05, 2012",5327.30
"Jul 04, 2012",5302.55
"Jul 03, 2012",5287.95
"Jul 02, 2012",5278.60
"Jun 29, 2012",5278.90
"Jun 28, 2012",5149.15
"Jun 27, 2012",5141.90
"Jun 26, 2012",5120.80
"Jun 25, 2012",5114.65
"Jun 22, 2012",5146.05
"Jun 21, 2012",5165.00
"Jun 20, 2012",5120.55
"Jun 19, 2012",5103.85
"Jun 18, 2012",5064.25
"Jun 15, 2012",5139.05
"Jun 14, 2012",5054.75
"Jun 13, 2012",5121.45
"Jun 12, 2012",5115.90
"Jun 11, 2012",5054.10
"Jun 08, 2012",5068.35
"Jun 07, 2012",5049.65
"Jun 06, 2012",4997.10
"Jun 05, 2012",4863.30
"Jun 04, 2012",4848.15
"Jun 01, 2012",4841.60
"May 31, 2012",4924.25
"May 30, 2012",4950.75
"May 29, 2012",4990.10
"May 28, 2012",4985.65
"May 25, 2012",4920.40
"May 24, 2012",4921.40
"May 23, 2012",4835.65
"May 22, 2012",4860.50
"May 21, 2012",
"May 18, 2012",4891.45
"May 17, 2012",4870.20
"May 16, 2012",4858.25
"May 15, 2012",4942.80
"May 14, 2012",4907.80
"May 11, 2012",4928.90
"May 10, 2012",4965.70
"May 09, 2012",4974.80
"May 08, 2012",4999.95
"May 07, 2012",5114.15
"May 04, 2012",5086.85
"May 03, 2012",5188.40
"May 02, 2012",5239.15
"Apr 30, 2012",5248.15
"Apr 27, 2012",5190.60
"Apr 26, 2012",5189.00
"Apr 25, 2012",5202.00
"Apr 24, 2012",5222.65
"Apr 23, 2012",5200.60
"Apr 20, 2012",5290.85
"Apr 19, 2012",5332.40
"Apr 18, 2012",5300.00
"Apr 17, 2012",5289.70
"Apr 16, 2012",5226.20
"Apr 13, 2012",5207.45
"Apr 12, 2012",5276.85
"Apr 11, 2012",5226.85
"Apr 10, 2012",5243.60
"Apr 09, 2012",5234.40
"Apr 04, 2012",5322.90
"Apr 03, 2012",5358.50
"Apr 02, 2012",5317.90
"Mar 30, 2012",5295.55
"Mar 29, 2012",5178.85
"Mar 28, 2012",5194.75
"Mar 27, 2012",5243.15
"Mar 26, 2012",5184.25
"Mar 23, 2012",5278.20
"Mar 22, 2012",5228.45
"Mar 21, 2012",5364.95
"Mar 20, 2012",5274.85
"Mar 19, 2012",5257.05
"Mar 16, 2012",5317.90
"Mar 15, 2012",5380.50
"Mar 14, 2012",5463.90
"Mar 13, 2012",5429.50
"Mar 12, 2012",5359.55
"Mar 09, 2012",5333.55
"Mar 07, 2012",5220.45
"Mar 06, 2012",5222.40
"Mar 05, 2012",5280.35
"Mar 03, 2012",
"Mar 02, 2012",5359.35
"Mar 01, 2012",5339.75
"Feb 29, 2012",5385.20
"Feb 28, 2012",5375.50
"Feb 27, 2012",5281.20
"Feb 24, 2012",5429.30
"Feb 23, 2012",5483.30
