Date,Open,High,Low,Close
06-May-20,-,-,-,4174.7
05-May-20,-,-,-,4146.07
04-May-20,-,-,-,4186.71
30-Apr-20,-,-,-,4415.03
29-Apr-20,-,-,-,4297.67
28-Apr-20,-,-,-,4229.17
27-Apr-20,-,-,-,4191.54
24-Apr-20,-,-,-,4130.68
23-Apr-20,-,-,-,4203.54
22-Apr-20,-,-,-,4152.99
21-Apr-20,-,-,-,4077.44
20-Apr-20,-,-,-,4198.34
17-Apr-20,-,-,-,4197.18
16-Apr-20,-,-,-,4085.61
15-Apr-20,-,-,-,4047.6
13-Apr-20,-,-,-,4055.83
09-Apr-20,-,-,-,4099.99
08-Apr-20,-,-,-,3945.51
07-Apr-20,-,-,-,3937.76
03-Apr-20,-,-,-,3657.72
01-Apr-20,-,-,-,3724.74
31-Mar-20,-,-,-,3852.44
30-Mar-20,-,-,-,3716.4
27-Mar-20,-,-,-,3855.29
26-Mar-20,-,-,-,3849.6
25-Mar-20,-,-,-,3701.07
24-Mar-20,-,-,-,3505.18
23-Mar-20,-,-,-,3439.28
20-Mar-20,-,-,-,3943.91
19-Mar-20,-,-,-,3750.67
18-Mar-20,-,-,-,3863.42
17-Mar-20,-,-,-,4088.12
16-Mar-20,-,-,-,4184.26
13-Mar-20,-,-,-,4498.09
12-Mar-20,-,-,-,4355.74
11-Mar-20,-,-,-,4752.27
09-Mar-20,-,-,-,4759.67
06-Mar-20,-,-,-,4996.07
05-Mar-20,-,-,-,5117.68
04-Mar-20,-,-,-,5105.68
03-Mar-20,-,-,-,5142.94
02-Mar-20,-,-,-,5063.48
28-Feb-20,-,-,-,5095.57
27-Feb-20,-,-,-,5285.93
26-Feb-20,-,-,-,5310.37
25-Feb-20,-,-,-,5366.65
24-Feb-20,-,-,-,5385.41
20-Feb-20,-,-,-,5495.48
19-Feb-20,-,-,-,5501.55
18-Feb-20,-,-,-,5432.57
17-Feb-20,-,-,-,5457.67
14-Feb-20,-,-,-,5496.74
13-Feb-20,-,-,-,5528.05
12-Feb-20,-,-,-,5538.64
11-Feb-20,-,-,-,5511.81
10-Feb-20,-,-,-,5489.28
07-Feb-20,-,-,-,5519.66
06-Feb-20,-,-,-,5521.43
05-Feb-20,-,-,-,5492.03
04-Feb-20,-,-,-,5438.08
03-Feb-20,-,-,-,5326.37
01-Feb-20,-,-,-,5302.76
31-Jan-20,-,-,-,5443.95
30-Jan-20,-,-,-,5476.03
29-Jan-20,-,-,-,5526.24
28-Jan-20,-,-,-,5497.44
27-Jan-20,-,-,-,5521.62
24-Jan-20,-,-,-,5568.01
23-Jan-20,-,-,-,5533.67
22-Jan-20,-,-,-,5493.07
21-Jan-20,-,-,-,5515.39
20-Jan-20,-,-,-,5535.96
17-Jan-20,-,-,-,5587.53
16-Jan-20,-,-,-,5582.6
15-Jan-20,-,-,-,5569.37
14-Jan-20,-,-,-,5562.37
13-Jan-20,-,-,-,5543.52
10-Jan-20,-,-,-,5507.17
09-Jan-20,-,-,-,5488.33
08-Jan-20,-,-,-,5404.07
07-Jan-20,-,-,-,5411.49
06-Jan-20,-,-,-,5378.76
03-Jan-20,-,-,-,5486.66
02-Jan-20,-,-,-,5507.45
01-Jan-20,-,-,-,5455.76
31-Dec-19,-,-,-,5446.46
30-Dec-19,-,-,-,5474.58
27-Dec-19,-,-,-,5464.94
26-Dec-19,-,-,-,5414.48
24-Dec-19,-,-,-,5441.66
23-Dec-19,-,-,-,5457.44
20-Dec-19,-,-,-,5461.84
19-Dec-19,-,-,-,5454.64
18-Dec-19,-,-,-,5439.54
17-Dec-19,-,-,-,5421.7
16-Dec-19,-,-,-,5378.32
13-Dec-19,-,-,-,5395.07
12-Dec-19,-,-,-,5344
11-Dec-19,-,-,-,5313.51
10-Dec-19,-,-,-,5291.8
09-Dec-19,-,-,-,5334.29
06-Dec-19,-,-,-,5333.48
05-Dec-19,-,-,-,5382.3
04-Dec-19,-,-,-,5395.78
03-Dec-19,-,-,-,5374.6
02-Dec-19,-,-,-,5405.13
29-Nov-19,-,-,-,5414.05
28-Nov-19,-,-,-,5444.33
27-Nov-19,-,-,-,5415.12
26-Nov-19,-,-,-,5386.24
25-Nov-19,-,-,-,5407.7
22-Nov-19,-,-,-,5340.63
21-Nov-19,-,-,-,5358.51
20-Nov-19,-,-,-,5376.17
19-Nov-19,-,-,-,5352.94
18-Nov-19,-,-,-,5334.83
15-Nov-19,-,-,-,5334.11
14-Nov-19,-,-,-,5325.05
13-Nov-19,-,-,-,5316.77
11-Nov-19,-,-,-,5351.44
08-Nov-19,-,-,-,5344.73
07-Nov-19,-,-,-,5389.25
06-Nov-19,-,-,-,5365.61
05-Nov-19,-,-,-,5350.88
04-Nov-19,-,-,-,5372.48
01-Nov-19,-,-,-,5356.78
31-Oct-19,-,-,-,5348.81
30-Oct-19,-,-,-,5325.16
29-Oct-19,-,-,-,5297.95
27-Oct-19,-,-,-,5231.86
25-Oct-19,-,-,-,5205.17
